2019-06-25 16:55:15,703 args = Namespace(batch_size=64, data='./data', epochs=5, learning_rate=0.025, save='logs', seed=2, weight_decay=0.0003)
2019-06-25 16:57:03,438 args = Namespace(batch_size=64, data='./data', epochs=5, learning_rate=0.025, save='logs', seed=2, weight_decay=0.0003)
2019-06-25 16:57:26,627 param size = 0.046234MB
2019-06-25 16:57:26,628 Starting epoch 1/5
2019-06-25 17:23:51,045 valid mini-batch 358, loss=2.606972e-01 accuracy=92.291957
2019-06-25 17:23:51,173 valid mini-batch 359, loss=2.603879e-01 accuracy=92.300347
2019-06-25 17:23:51,300 valid mini-batch 360, loss=2.605180e-01 accuracy=92.300035
2019-06-25 17:23:51,428 valid mini-batch 361, loss=2.606165e-01 accuracy=92.291091
2019-06-25 17:23:51,555 valid mini-batch 362, loss=2.602826e-01 accuracy=92.299415
2019-06-25 17:23:51,683 valid mini-batch 363, loss=2.603227e-01 accuracy=92.294815
2019-06-25 17:23:51,811 valid mini-batch 364, loss=2.607682e-01 accuracy=92.277397
2019-06-25 17:23:51,939 valid mini-batch 365, loss=2.608170e-01 accuracy=92.268613
2019-06-25 17:23:52,066 valid mini-batch 366, loss=2.607493e-01 accuracy=92.255620
2019-06-25 17:23:52,193 valid mini-batch 367, loss=2.608234e-01 accuracy=92.234205
2019-06-25 17:23:52,321 valid mini-batch 368, loss=2.604326e-01 accuracy=92.246782
2019-06-25 17:23:52,448 valid mini-batch 369, loss=2.604681e-01 accuracy=92.238176
2019-06-25 17:23:52,576 valid mini-batch 370, loss=2.602759e-01 accuracy=92.246462
2019-06-25 17:23:52,706 valid mini-batch 371, loss=2.608732e-01 accuracy=92.237903
2019-06-25 17:23:52,834 valid mini-batch 372, loss=2.607280e-01 accuracy=92.246146
2019-06-25 17:23:52,961 valid mini-batch 373, loss=2.607605e-01 accuracy=92.245989
2019-06-25 17:23:53,078 valid mini-batch 374, loss=2.606211e-01 accuracy=92.245833
2019-06-25 17:23:53,196 valid mini-batch 375, loss=2.605563e-01 accuracy=92.233211
2019-06-25 17:23:53,313 valid mini-batch 376, loss=2.607246e-01 accuracy=92.224801
2019-06-25 17:23:53,430 valid mini-batch 377, loss=2.608403e-01 accuracy=92.216435
2019-06-25 17:23:53,547 valid mini-batch 378, loss=2.606337e-01 accuracy=92.216359
2019-06-25 17:23:53,664 valid mini-batch 379, loss=2.606373e-01 accuracy=92.216283
2019-06-25 17:23:53,787 valid mini-batch 380, loss=2.607526e-01 accuracy=92.212106
2019-06-25 17:23:53,904 valid mini-batch 381, loss=2.611920e-01 accuracy=92.199771
2019-06-25 17:23:54,021 valid mini-batch 382, loss=2.609937e-01 accuracy=92.203819
2019-06-25 17:23:54,139 valid mini-batch 383, loss=2.608255e-01 accuracy=92.211914
2019-06-25 17:23:54,256 valid mini-batch 384, loss=2.614811e-01 accuracy=92.195617
2019-06-25 17:23:54,373 valid mini-batch 385, loss=2.610378e-01 accuracy=92.207740
2019-06-25 17:23:54,490 valid mini-batch 386, loss=2.607603e-01 accuracy=92.211725
2019-06-25 17:23:54,607 valid mini-batch 387, loss=2.609120e-01 accuracy=92.211662
2019-06-25 17:23:54,731 valid mini-batch 388, loss=2.609827e-01 accuracy=92.203567
2019-06-25 17:23:54,848 valid mini-batch 389, loss=2.609963e-01 accuracy=92.199519
2019-06-25 17:23:54,966 valid mini-batch 390, loss=2.608117e-01 accuracy=92.195492
2019-06-25 17:23:55,083 valid mini-batch 391, loss=2.604685e-01 accuracy=92.207430
2019-06-25 17:23:55,200 valid mini-batch 392, loss=2.604759e-01 accuracy=92.207379
2019-06-25 17:23:55,318 valid mini-batch 393, loss=2.605002e-01 accuracy=92.207329
2019-06-25 17:23:55,435 valid mini-batch 394, loss=2.607230e-01 accuracy=92.195411
2019-06-25 17:23:55,552 valid mini-batch 395, loss=2.605740e-01 accuracy=92.207229
2019-06-25 17:23:55,669 valid mini-batch 396, loss=2.611566e-01 accuracy=92.191436
2019-06-25 17:23:55,791 valid mini-batch 397, loss=2.610514e-01 accuracy=92.199278
2019-06-25 17:23:55,909 valid mini-batch 398, loss=2.611641e-01 accuracy=92.203164
2019-06-25 17:23:56,026 valid mini-batch 399, loss=2.610268e-01 accuracy=92.207031
2019-06-25 17:23:56,144 valid mini-batch 400, loss=2.611077e-01 accuracy=92.203086
2019-06-25 17:23:56,261 valid mini-batch 401, loss=2.613886e-01 accuracy=92.199160
2019-06-25 17:23:56,378 valid mini-batch 402, loss=2.612735e-01 accuracy=92.203009
2019-06-25 17:23:56,495 valid mini-batch 403, loss=2.611255e-01 accuracy=92.206838
2019-06-25 17:23:56,613 valid mini-batch 404, loss=2.614186e-01 accuracy=92.183642
2019-06-25 17:23:56,733 valid mini-batch 405, loss=2.616366e-01 accuracy=92.172106
2019-06-25 17:23:56,851 valid mini-batch 406, loss=2.615203e-01 accuracy=92.179822
2019-06-25 17:23:56,969 valid mini-batch 407, loss=2.621366e-01 accuracy=92.160692
2019-06-25 17:23:57,096 valid mini-batch 408, loss=2.618849e-01 accuracy=92.172219
2019-06-25 17:23:57,225 valid mini-batch 409, loss=2.617667e-01 accuracy=92.179878
2019-06-25 17:23:57,352 valid mini-batch 410, loss=2.617664e-01 accuracy=92.179897
2019-06-25 17:23:57,479 valid mini-batch 411, loss=2.614788e-01 accuracy=92.191292
2019-06-25 17:23:57,607 valid mini-batch 412, loss=2.615438e-01 accuracy=92.187500
2019-06-25 17:23:57,738 valid mini-batch 413, loss=2.614728e-01 accuracy=92.191274
2019-06-25 17:23:57,866 valid mini-batch 414, loss=2.615132e-01 accuracy=92.187500
2019-06-25 17:23:57,993 valid mini-batch 415, loss=2.613836e-01 accuracy=92.187500
2019-06-25 17:23:58,121 valid mini-batch 416, loss=2.616382e-01 accuracy=92.176259
2019-06-25 17:23:58,248 valid mini-batch 417, loss=2.617533e-01 accuracy=92.176286
2019-06-25 17:23:58,376 valid mini-batch 418, loss=2.619643e-01 accuracy=92.165125
2019-06-25 17:23:58,503 valid mini-batch 419, loss=2.617724e-01 accuracy=92.172619
2019-06-25 17:23:58,630 valid mini-batch 420, loss=2.618489e-01 accuracy=92.165232
2019-06-25 17:23:58,762 valid mini-batch 421, loss=2.624083e-01 accuracy=92.154177
2019-06-25 17:23:58,889 valid mini-batch 422, loss=2.632353e-01 accuracy=92.132092
2019-06-25 17:23:59,017 valid mini-batch 423, loss=2.631419e-01 accuracy=92.143278
2019-06-25 17:23:59,144 valid mini-batch 424, loss=2.630380e-01 accuracy=92.139706
2019-06-25 17:23:59,272 valid mini-batch 425, loss=2.637547e-01 accuracy=92.125147
2019-06-25 17:23:59,400 valid mini-batch 426, loss=2.637458e-01 accuracy=92.128952
2019-06-25 17:23:59,527 valid mini-batch 427, loss=2.638406e-01 accuracy=92.118137
2019-06-25 17:23:59,655 valid mini-batch 428, loss=2.636040e-01 accuracy=92.125583
2019-06-25 17:23:59,787 valid mini-batch 429, loss=2.636879e-01 accuracy=92.125727
2019-06-25 17:23:59,915 valid mini-batch 430, loss=2.634669e-01 accuracy=92.133121
2019-06-25 17:24:00,042 valid mini-batch 431, loss=2.632394e-01 accuracy=92.133247
2019-06-25 17:24:00,171 valid mini-batch 432, loss=2.630264e-01 accuracy=92.133372
2019-06-25 17:24:00,298 valid mini-batch 433, loss=2.628693e-01 accuracy=92.133497
2019-06-25 17:24:00,426 valid mini-batch 434, loss=2.634412e-01 accuracy=92.119253
2019-06-25 17:24:00,553 valid mini-batch 435, loss=2.632786e-01 accuracy=92.126577
2019-06-25 17:24:00,681 valid mini-batch 436, loss=2.632238e-01 accuracy=92.126716
2019-06-25 17:24:00,811 valid mini-batch 437, loss=2.629369e-01 accuracy=92.133990
2019-06-25 17:24:00,938 valid mini-batch 438, loss=2.628862e-01 accuracy=92.130552
2019-06-25 17:24:01,094 valid mini-batch 439, loss=2.631236e-01 accuracy=92.116477
2019-06-25 17:24:01,262 valid mini-batch 440, loss=2.636129e-01 accuracy=92.109552
2019-06-25 17:24:01,429 valid mini-batch 441, loss=2.636017e-01 accuracy=92.106193
2019-06-25 17:24:01,596 valid mini-batch 442, loss=2.633244e-01 accuracy=92.113431
2019-06-25 17:24:01,768 valid mini-batch 443, loss=2.635396e-01 accuracy=92.106560
2019-06-25 17:24:01,935 valid mini-batch 444, loss=2.634448e-01 accuracy=92.110253
2019-06-25 17:24:02,102 valid mini-batch 445, loss=2.636843e-01 accuracy=92.110426
2019-06-25 17:24:02,269 valid mini-batch 446, loss=2.635658e-01 accuracy=92.117589
2019-06-25 17:24:02,435 valid mini-batch 447, loss=2.639533e-01 accuracy=92.110770
2019-06-25 17:24:02,602 valid mini-batch 448, loss=2.638140e-01 accuracy=92.114421
2019-06-25 17:24:02,772 valid mini-batch 449, loss=2.639369e-01 accuracy=92.111111
2019-06-25 17:24:02,939 valid mini-batch 450, loss=2.638661e-01 accuracy=92.111280
2019-06-25 17:24:03,106 valid mini-batch 451, loss=2.636588e-01 accuracy=92.118363
2019-06-25 17:24:03,273 valid mini-batch 452, loss=2.639088e-01 accuracy=92.111617
2019-06-25 17:24:03,440 valid mini-batch 453, loss=2.637318e-01 accuracy=92.115226
2019-06-25 17:24:03,607 valid mini-batch 454, loss=2.640499e-01 accuracy=92.111951
2019-06-25 17:24:03,778 valid mini-batch 455, loss=2.641651e-01 accuracy=92.108690
2019-06-25 17:24:03,945 valid mini-batch 456, loss=2.640511e-01 accuracy=92.108862
2019-06-25 17:24:04,112 valid mini-batch 457, loss=2.640036e-01 accuracy=92.109034
2019-06-25 17:24:04,280 valid mini-batch 458, loss=2.643386e-01 accuracy=92.088780
2019-06-25 17:24:04,447 valid mini-batch 459, loss=2.642312e-01 accuracy=92.092391
2019-06-25 17:24:04,614 valid mini-batch 460, loss=2.642380e-01 accuracy=92.089208
2019-06-25 17:24:04,785 valid mini-batch 461, loss=2.641200e-01 accuracy=92.092803
2019-06-25 17:24:04,953 valid mini-batch 462, loss=2.640961e-01 accuracy=92.086258
2019-06-25 17:24:05,095 valid mini-batch 463, loss=2.640278e-01 accuracy=92.086476
2019-06-25 17:24:05,235 valid mini-batch 464, loss=2.642497e-01 accuracy=92.076613
2019-06-25 17:24:05,376 valid mini-batch 465, loss=2.645297e-01 accuracy=92.063439
2019-06-25 17:24:05,517 valid mini-batch 466, loss=2.644088e-01 accuracy=92.067050
2019-06-25 17:24:05,657 valid mini-batch 467, loss=2.643218e-01 accuracy=92.077324
2019-06-25 17:24:05,772 valid mini-batch 468, loss=2.644440e-01 accuracy=92.076667
2019-06-25 17:24:05,772 valid_acc 92.076667
2019-06-25 17:24:05,773 genotype = Genotype(normal=[('conv_3x3', 0), ('max_pool_3x3', 1), ('conv_3x3', 0)], normal_concat=range(1, 3), reduce=[('conv_3x3', 0), ('conv_3x3', 1), ('conv_3x3', 0)], reduce_concat=range(1, 3))
2019-06-25 17:24:05,775 Starting epoch 5/5
2019-06-25 17:24:06,489 train mini-batch 000, loss=1.967627e-01 accuracy=95.312500
2019-06-25 17:24:07,212 train mini-batch 001, loss=1.444640e-01 accuracy=96.093750
2019-06-25 17:24:07,931 train mini-batch 002, loss=1.266884e-01 accuracy=95.833333
2019-06-25 17:24:08,643 train mini-batch 003, loss=1.086506e-01 accuracy=96.484375
2019-06-25 17:24:09,335 train mini-batch 004, loss=9.820212e-02 accuracy=96.875000
2019-06-25 17:24:09,989 train mini-batch 005, loss=9.403329e-02 accuracy=96.875000
2019-06-25 17:24:10,640 train mini-batch 006, loss=9.337809e-02 accuracy=97.098214
2019-06-25 17:24:11,297 train mini-batch 007, loss=9.035773e-02 accuracy=97.265625
2019-06-25 17:24:11,960 train mini-batch 008, loss=8.997585e-02 accuracy=97.222222
2019-06-25 17:24:12,610 train mini-batch 009, loss=8.868956e-02 accuracy=97.187500
2019-06-25 17:24:13,243 train mini-batch 010, loss=1.012697e-01 accuracy=96.732955
2019-06-25 17:24:13,854 train mini-batch 011, loss=1.111809e-01 accuracy=96.223958
2019-06-25 17:24:14,460 train mini-batch 012, loss=1.072171e-01 accuracy=96.394231
2019-06-25 17:24:15,073 train mini-batch 013, loss=1.105743e-01 accuracy=96.428571
2019-06-25 17:24:15,677 train mini-batch 014, loss=1.111409e-01 accuracy=96.562500
2019-06-25 17:24:16,278 train mini-batch 015, loss=1.083726e-01 accuracy=96.582031
2019-06-25 17:24:16,885 train mini-batch 016, loss=1.100641e-01 accuracy=96.599265
2019-06-25 17:24:17,527 train mini-batch 017, loss=1.061433e-01 accuracy=96.788194
2019-06-25 17:24:18,179 train mini-batch 018, loss=1.060396e-01 accuracy=96.710526
2019-06-25 17:24:18,832 train mini-batch 019, loss=1.097262e-01 accuracy=96.484375
2019-06-25 17:24:19,483 train mini-batch 020, loss=1.103328e-01 accuracy=96.428571
2019-06-25 17:24:20,135 train mini-batch 021, loss=1.092126e-01 accuracy=96.448864
2019-06-25 17:24:20,791 train mini-batch 022, loss=1.072661e-01 accuracy=96.535326
2019-06-25 17:24:21,406 train mini-batch 023, loss=1.061172e-01 accuracy=96.614583
2019-06-25 17:24:22,014 train mini-batch 024, loss=1.103670e-01 accuracy=96.500000
2019-06-25 17:24:22,612 train mini-batch 025, loss=1.077532e-01 accuracy=96.634615
2019-06-25 17:24:23,218 train mini-batch 026, loss=1.071429e-01 accuracy=96.701389
2019-06-25 17:24:23,825 train mini-batch 027, loss=1.060544e-01 accuracy=96.763393
2019-06-25 17:24:24,426 train mini-batch 028, loss=1.063713e-01 accuracy=96.713362
2019-06-25 17:24:25,036 train mini-batch 029, loss=1.085762e-01 accuracy=96.614583
2019-06-25 17:24:25,688 train mini-batch 030, loss=1.082605e-01 accuracy=96.572581
2019-06-25 17:24:26,341 train mini-batch 031, loss=1.062377e-01 accuracy=96.630859
2019-06-25 17:24:26,995 train mini-batch 032, loss=1.063434e-01 accuracy=96.638258
2019-06-25 17:24:27,704 train mini-batch 033, loss=1.068198e-01 accuracy=96.645221
2019-06-25 17:24:28,552 train mini-batch 034, loss=1.077883e-01 accuracy=96.651786
2019-06-25 17:24:29,232 train mini-batch 035, loss=1.063249e-01 accuracy=96.701389
2019-06-25 17:24:29,836 train mini-batch 036, loss=1.040687e-01 accuracy=96.790541
2019-06-25 17:24:30,436 train mini-batch 037, loss=1.045485e-01 accuracy=96.710526
2019-06-25 17:24:31,045 train mini-batch 038, loss=1.054782e-01 accuracy=96.634615
2019-06-25 17:24:31,647 train mini-batch 039, loss=1.046195e-01 accuracy=96.679688
2019-06-25 17:24:32,255 train mini-batch 040, loss=1.055936e-01 accuracy=96.608232
2019-06-25 17:24:32,859 train mini-batch 041, loss=1.082978e-01 accuracy=96.577381
2019-06-25 17:24:33,495 train mini-batch 042, loss=1.066779e-01 accuracy=96.656977
2019-06-25 17:24:34,163 train mini-batch 043, loss=1.107755e-01 accuracy=96.626420
2019-06-25 17:24:34,826 train mini-batch 044, loss=1.101812e-01 accuracy=96.631944
2019-06-25 17:24:35,487 train mini-batch 045, loss=1.086906e-01 accuracy=96.671196
2019-06-25 17:24:36,155 train mini-batch 046, loss=1.104795e-01 accuracy=96.609043
2019-06-25 17:24:36,818 train mini-batch 047, loss=1.135066e-01 accuracy=96.549479
2019-06-25 17:24:37,446 train mini-batch 048, loss=1.154436e-01 accuracy=96.492347
2019-06-25 17:24:38,053 train mini-batch 049, loss=1.151297e-01 accuracy=96.531250
2019-06-25 17:24:38,654 train mini-batch 050, loss=1.163773e-01 accuracy=96.446078
2019-06-25 17:24:39,258 train mini-batch 051, loss=1.160486e-01 accuracy=96.454327
2019-06-25 17:24:39,865 train mini-batch 052, loss=1.162977e-01 accuracy=96.432783
2019-06-25 17:24:40,465 train mini-batch 053, loss=1.186525e-01 accuracy=96.383102
2019-06-25 17:24:41,075 train mini-batch 054, loss=1.179721e-01 accuracy=96.420455
2019-06-25 17:24:41,731 train mini-batch 055, loss=1.169808e-01 accuracy=96.456473
2019-06-25 17:24:42,381 train mini-batch 056, loss=1.172995e-01 accuracy=96.381579
2019-06-25 17:24:43,037 train mini-batch 057, loss=1.179602e-01 accuracy=96.363147
2019-06-25 17:24:43,686 train mini-batch 058, loss=1.175730e-01 accuracy=96.371822
2019-06-25 17:24:44,338 train mini-batch 059, loss=1.162138e-01 accuracy=96.432292
2019-06-25 17:24:44,992 train mini-batch 060, loss=1.151203e-01 accuracy=96.465164
2019-06-25 17:24:45,598 train mini-batch 061, loss=1.150983e-01 accuracy=96.471774
2019-06-25 17:24:46,207 train mini-batch 062, loss=1.152687e-01 accuracy=96.478175
2019-06-25 17:24:46,811 train mini-batch 063, loss=1.176891e-01 accuracy=96.435547
2019-06-25 17:24:47,412 train mini-batch 064, loss=1.162801e-01 accuracy=96.490385
2019-06-25 17:24:48,017 train mini-batch 065, loss=1.160345e-01 accuracy=96.496212
2019-06-25 17:24:48,617 train mini-batch 066, loss=1.156751e-01 accuracy=96.478545
2019-06-25 17:24:49,240 train mini-batch 067, loss=1.154391e-01 accuracy=96.507353
2019-06-25 17:24:49,902 train mini-batch 068, loss=1.155692e-01 accuracy=96.490036
2019-06-25 17:24:50,553 train mini-batch 069, loss=1.149192e-01 accuracy=96.495536
2019-06-25 17:24:51,255 train mini-batch 070, loss=1.138128e-01 accuracy=96.544894
2019-06-25 17:24:51,907 train mini-batch 071, loss=1.140805e-01 accuracy=96.484375
2019-06-25 17:24:52,558 train mini-batch 072, loss=1.127877e-01 accuracy=96.532534
2019-06-25 17:24:53,197 train mini-batch 073, loss=1.127096e-01 accuracy=96.516047
2019-06-25 17:24:53,825 train mini-batch 074, loss=1.123809e-01 accuracy=96.500000
2019-06-25 17:24:54,471 train mini-batch 075, loss=1.123654e-01 accuracy=96.484375
2019-06-25 17:24:55,076 train mini-batch 076, loss=1.118022e-01 accuracy=96.509740
2019-06-25 17:24:55,677 train mini-batch 077, loss=1.111437e-01 accuracy=96.534455
2019-06-25 17:24:56,278 train mini-batch 078, loss=1.107312e-01 accuracy=96.538766
2019-06-25 17:24:56,884 train mini-batch 079, loss=1.116303e-01 accuracy=96.542969
2019-06-25 17:24:57,521 train mini-batch 080, loss=1.117518e-01 accuracy=96.527778
2019-06-25 17:24:58,207 train mini-batch 081, loss=1.112657e-01 accuracy=96.532012
2019-06-25 17:24:58,865 train mini-batch 082, loss=1.107148e-01 accuracy=96.554970
2019-06-25 17:24:59,513 train mini-batch 083, loss=1.105600e-01 accuracy=96.540179
2019-06-25 17:25:00,172 train mini-batch 084, loss=1.099786e-01 accuracy=96.580882
2019-06-25 17:25:00,826 train mini-batch 085, loss=1.095301e-01 accuracy=96.584302
2019-06-25 17:25:01,444 train mini-batch 086, loss=1.085059e-01 accuracy=96.623563
2019-06-25 17:25:02,053 train mini-batch 087, loss=1.085152e-01 accuracy=96.626420
2019-06-25 17:25:02,654 train mini-batch 088, loss=1.078956e-01 accuracy=96.664326
2019-06-25 17:25:03,345 train mini-batch 089, loss=1.081270e-01 accuracy=96.631944
2019-06-25 17:25:03,952 train mini-batch 090, loss=1.074930e-01 accuracy=96.634615
2019-06-25 17:25:04,551 train mini-batch 091, loss=1.080285e-01 accuracy=96.637228
2019-06-25 17:25:05,165 train mini-batch 092, loss=1.071654e-01 accuracy=96.673387
2019-06-25 17:25:05,835 train mini-batch 093, loss=1.074658e-01 accuracy=96.675532
2019-06-25 17:25:06,534 train mini-batch 094, loss=1.073711e-01 accuracy=96.677632
2019-06-25 17:25:07,182 train mini-batch 095, loss=1.066914e-01 accuracy=96.712240
2019-06-25 17:25:07,844 train mini-batch 096, loss=1.074157e-01 accuracy=96.681701
2019-06-25 17:25:08,494 train mini-batch 097, loss=1.077695e-01 accuracy=96.651786
2019-06-25 17:25:09,140 train mini-batch 098, loss=1.078078e-01 accuracy=96.654040
2019-06-25 17:25:09,746 train mini-batch 099, loss=1.071254e-01 accuracy=96.687500
2019-06-25 17:25:10,347 train mini-batch 100, loss=1.070498e-01 accuracy=96.673886
2019-06-25 17:25:10,953 train mini-batch 101, loss=1.095159e-01 accuracy=96.614583
2019-06-25 17:25:11,555 train mini-batch 102, loss=1.100478e-01 accuracy=96.601942
2019-06-25 17:25:12,162 train mini-batch 103, loss=1.103926e-01 accuracy=96.604567
2019-06-25 17:25:12,768 train mini-batch 104, loss=1.098595e-01 accuracy=96.607143
2019-06-25 17:25:13,393 train mini-batch 105, loss=1.097947e-01 accuracy=96.609670
2019-06-25 17:25:14,050 train mini-batch 106, loss=1.093430e-01 accuracy=96.626752
2019-06-25 17:25:14,703 train mini-batch 107, loss=1.090786e-01 accuracy=96.629051
2019-06-25 17:25:15,352 train mini-batch 108, loss=1.088710e-01 accuracy=96.645642
2019-06-25 17:25:16,010 train mini-batch 109, loss=1.085253e-01 accuracy=96.661932
2019-06-25 17:25:16,660 train mini-batch 110, loss=1.080040e-01 accuracy=96.677928
2019-06-25 17:25:17,388 train mini-batch 111, loss=1.074232e-01 accuracy=96.707589
2019-06-25 17:25:18,226 train mini-batch 112, loss=1.074646e-01 accuracy=96.695243
2019-06-25 17:25:19,065 train mini-batch 113, loss=1.076856e-01 accuracy=96.683114
2019-06-25 17:25:19,909 train mini-batch 114, loss=1.078527e-01 accuracy=96.671196
2019-06-25 17:25:20,745 train mini-batch 115, loss=1.076028e-01 accuracy=96.686422
2019-06-25 17:25:21,504 train mini-batch 116, loss=1.081790e-01 accuracy=96.661325
2019-06-25 17:25:22,219 train mini-batch 117, loss=1.081175e-01 accuracy=96.676377
2019-06-25 17:25:22,936 train mini-batch 118, loss=1.077891e-01 accuracy=96.691176
2019-06-25 17:25:23,648 train mini-batch 119, loss=1.085493e-01 accuracy=96.679688
2019-06-25 17:25:24,368 train mini-batch 120, loss=1.083206e-01 accuracy=96.681302
2019-06-25 17:25:25,084 train mini-batch 121, loss=1.080499e-01 accuracy=96.682889
2019-06-25 17:25:25,739 train mini-batch 122, loss=1.081697e-01 accuracy=96.671748
2019-06-25 17:25:26,390 train mini-batch 123, loss=1.086100e-01 accuracy=96.673387
2019-06-25 17:25:27,043 train mini-batch 124, loss=1.091729e-01 accuracy=96.662500
2019-06-25 17:25:27,691 train mini-batch 125, loss=1.090835e-01 accuracy=96.639385
2019-06-25 17:25:28,346 train mini-batch 126, loss=1.100438e-01 accuracy=96.604331
2019-06-25 17:25:28,995 train mini-batch 127, loss=1.096031e-01 accuracy=96.618652
2019-06-25 17:25:29,605 train mini-batch 128, loss=1.093660e-01 accuracy=96.620640
2019-06-25 17:25:30,211 train mini-batch 129, loss=1.096588e-01 accuracy=96.598558
2019-06-25 17:25:30,815 train mini-batch 130, loss=1.094715e-01 accuracy=96.588740
2019-06-25 17:25:31,415 train mini-batch 131, loss=1.102223e-01 accuracy=96.555398
2019-06-25 17:25:32,022 train mini-batch 132, loss=1.104451e-01 accuracy=96.546053
2019-06-25 17:25:32,622 train mini-batch 133, loss=1.104660e-01 accuracy=96.536847
2019-06-25 17:25:33,241 train mini-batch 134, loss=1.099941e-01 accuracy=96.550926
2019-06-25 17:25:33,898 train mini-batch 135, loss=1.099672e-01 accuracy=96.530331
2019-06-25 17:25:34,549 train mini-batch 136, loss=1.097511e-01 accuracy=96.532847
2019-06-25 17:25:35,199 train mini-batch 137, loss=1.094822e-01 accuracy=96.546649
2019-06-25 17:25:35,854 train mini-batch 138, loss=1.090511e-01 accuracy=96.560252
2019-06-25 17:25:36,504 train mini-batch 139, loss=1.092233e-01 accuracy=96.562500
2019-06-25 17:25:37,155 train mini-batch 140, loss=1.090600e-01 accuracy=96.575798
2019-06-25 17:25:37,762 train mini-batch 141, loss=1.092780e-01 accuracy=96.588908
2019-06-25 17:25:38,364 train mini-batch 142, loss=1.087589e-01 accuracy=96.612762
2019-06-25 17:25:38,969 train mini-batch 143, loss=1.087626e-01 accuracy=96.625434
2019-06-25 17:25:39,569 train mini-batch 144, loss=1.088437e-01 accuracy=96.616379
2019-06-25 17:25:40,177 train mini-batch 145, loss=1.095925e-01 accuracy=96.575342
2019-06-25 17:25:40,781 train mini-batch 146, loss=1.097215e-01 accuracy=96.566752
2019-06-25 17:25:41,406 train mini-batch 147, loss=1.097042e-01 accuracy=96.558277
2019-06-25 17:25:42,065 train mini-batch 148, loss=1.096504e-01 accuracy=96.549916
2019-06-25 17:25:42,722 train mini-batch 149, loss=1.095952e-01 accuracy=96.552083
2019-06-25 17:25:43,370 train mini-batch 150, loss=1.092342e-01 accuracy=96.564570
2019-06-25 17:25:44,026 train mini-batch 151, loss=1.090247e-01 accuracy=96.566612
2019-06-25 17:25:44,675 train mini-batch 152, loss=1.090661e-01 accuracy=96.578840
2019-06-25 17:25:45,304 train mini-batch 153, loss=1.092833e-01 accuracy=96.590909
2019-06-25 17:25:45,910 train mini-batch 154, loss=1.087395e-01 accuracy=96.612903
2019-06-25 17:25:46,514 train mini-batch 155, loss=1.084585e-01 accuracy=96.624599
2019-06-25 17:25:47,118 train mini-batch 156, loss=1.086498e-01 accuracy=96.616242
2019-06-25 17:25:47,730 train mini-batch 157, loss=1.083860e-01 accuracy=96.627769
2019-06-25 17:25:48,405 train mini-batch 158, loss=1.092483e-01 accuracy=96.599843
2019-06-25 17:25:49,014 train mini-batch 159, loss=1.092054e-01 accuracy=96.601562
2019-06-25 17:25:49,658 train mini-batch 160, loss=1.089468e-01 accuracy=96.603261
2019-06-25 17:25:50,311 train mini-batch 161, loss=1.086295e-01 accuracy=96.614583
2019-06-25 17:25:50,966 train mini-batch 162, loss=1.081957e-01 accuracy=96.625767
2019-06-25 17:25:51,616 train mini-batch 163, loss=1.081716e-01 accuracy=96.636814
2019-06-25 17:25:52,273 train mini-batch 164, loss=1.082240e-01 accuracy=96.628788
2019-06-25 17:25:52,927 train mini-batch 165, loss=1.079355e-01 accuracy=96.630271
2019-06-25 17:25:53,541 train mini-batch 166, loss=1.076568e-01 accuracy=96.641093
2019-06-25 17:25:54,150 train mini-batch 167, loss=1.072228e-01 accuracy=96.661086
2019-06-25 17:25:54,755 train mini-batch 168, loss=1.075863e-01 accuracy=96.643861
2019-06-25 17:25:55,356 train mini-batch 169, loss=1.077350e-01 accuracy=96.645221
2019-06-25 17:25:55,960 train mini-batch 170, loss=1.075821e-01 accuracy=96.637427
2019-06-25 17:25:56,564 train mini-batch 171, loss=1.071348e-01 accuracy=96.656977
2019-06-25 17:25:57,176 train mini-batch 172, loss=1.071677e-01 accuracy=96.649205
2019-06-25 17:25:57,831 train mini-batch 173, loss=1.070306e-01 accuracy=96.650503
2019-06-25 17:25:58,480 train mini-batch 174, loss=1.065748e-01 accuracy=96.669643
2019-06-25 17:25:59,136 train mini-batch 175, loss=1.062799e-01 accuracy=96.688565
2019-06-25 17:25:59,791 train mini-batch 176, loss=1.060323e-01 accuracy=96.698446
2019-06-25 17:26:00,440 train mini-batch 177, loss=1.060002e-01 accuracy=96.708216
2019-06-25 17:26:01,096 train mini-batch 178, loss=1.057980e-01 accuracy=96.717877
2019-06-25 17:26:01,698 train mini-batch 179, loss=1.060474e-01 accuracy=96.710069
2019-06-25 17:26:02,304 train mini-batch 180, loss=1.065842e-01 accuracy=96.702348
2019-06-25 17:26:02,907 train mini-batch 181, loss=1.065347e-01 accuracy=96.703297
2019-06-25 17:26:03,512 train mini-batch 182, loss=1.066503e-01 accuracy=96.712773
2019-06-25 17:26:04,120 train mini-batch 183, loss=1.065829e-01 accuracy=96.722147
2019-06-25 17:26:04,788 train mini-batch 184, loss=1.069041e-01 accuracy=96.689189
2019-06-25 17:26:05,410 train mini-batch 185, loss=1.067322e-01 accuracy=96.698589
2019-06-25 17:26:06,068 train mini-batch 186, loss=1.070156e-01 accuracy=96.699532
2019-06-25 17:26:06,725 train mini-batch 187, loss=1.069305e-01 accuracy=96.708777
2019-06-25 17:26:07,374 train mini-batch 188, loss=1.069196e-01 accuracy=96.709656
